Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon30_1 , Star-Ring ,30,10,0.3,0.3,30,11.585716,0," [[5, 7, 17], [2, 19, 25], [6, 10, 18, 23, 27], [3], [0, 9, 11, 21, 22, 26], [1, 4], [14, 15, 16], [12, 29], [8, 24, 28], [13, 20]]",30,698,40.776299,0," [[1, 2, 3, 13, 19, 24, 28], [6, 18, 23], [7, 11, 21, 22], [0, 26], [4, 17], [5, 9], [14, 15, 16], [8, 25], [12, 29], [10, 20, 27]]",30,698,41.023527,0," [[1, 2, 3, 13, 19, 24, 28], [6, 18, 23], [7, 11, 21, 22], [0, 26], [4, 17], [5, 9], [14, 15, 16], [8, 25], [12, 29], [10, 20, 27]]"
eilon30_2 , Star-Ring ,30,10,0.3,0.3,30,14.855672,0," [[1, 4, 17, 22], [7, 11, 15, 18, 29], [5, 8, 19, 21, 23], [2], [0, 14], [20], [3, 6, 9, 12, 26, 28], [13, 25, 27], [16], [10, 24]]",30,81,5.565377,0," [[4, 6, 7, 13, 15, 16, 18, 19, 20], [5, 11, 12, 21, 26, 27], [9, 28], [14], [2, 29], [8, 23], [3], [25], [0, 1], [10, 17, 22, 24]]",30,81,5.829521,0," [[4, 6, 7, 13, 15, 16, 18, 19, 20], [5, 11, 12, 21, 26, 27], [9, 28], [14], [2, 29], [8, 23], [3], [25], [0, 1], [10, 17, 22, 24]]"
eilon30_3 , Star-Ring ,30,10,0.3,0.3,29,60.07917,0," [[4, 6, 10, 16, 18, 19], [13, 28], [2], [7, 12, 15, 21, 29], [0, 17, 26], [8, 9], [1, 23, 27], [11, 20, 22], [3, 14, 24], [25]]",29,2,1.101836,0," [[4, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 22], [15, 19, 29], [0, 2, 26], [8, 28], [23, 27], [3], [1, 25], [24], [5], [21]]",29,2,1.158192,0," [[4, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 22], [15, 19, 29], [0, 2, 26], [8, 28], [23, 27], [3], [1, 25], [24], [5], [21]]"
eilon30_4 , Star-Ring ,30,10,0.3,0.3,30,2.805402,0," [[1, 2, 11, 12, 19, 24], [18, 27, 28], [0, 5], [7, 23], [22, 25], [9, 10, 15], [4], [3, 16], [13, 17, 20, 26], [6, 8, 14, 21, 29]]",30,47,3.608771,0," [[1, 2, 3, 7, 11, 12, 18, 19, 24, 25, 27], [21, 28], [0, 23], [4, 5, 15, 22], [9], [13], [16], [6], [10, 17, 26], [8, 14, 20, 29]]",30,47,3.725463,0," [[1, 2, 3, 7, 11, 12, 18, 19, 24, 25, 27], [21, 28], [0, 23], [4, 5, 15, 22], [9], [13], [16], [6], [10, 17, 26], [8, 14, 20, 29]]"
eilon30_5 , Star-Ring ,30,10,0.3,0.3,30,13.304153,0," [[17, 19], [4, 9, 20, 27], [1, 6, 8, 25], [11], [2, 3, 18, 23], [22, 28, 29], [13, 21], [5, 7], [0, 12, 24, 26], [10, 14, 15, 16]]",30,971,57.257919,0," [[1, 3, 7, 9, 12, 17, 24, 26, 27], [14, 15, 16], [19], [8, 13, 18, 21, 29], [22], [11, 23], [4], [0, 5, 6, 20], [25], [2, 10, 28]]",30,971,57.20442,0," [[1, 3, 7, 9, 12, 17, 24, 26, 27], [14, 15, 16], [19], [8, 13, 18, 21, 29], [22], [11, 23], [4], [0, 5, 6, 20], [25], [2, 10, 28]]"
eilon30_1 , Star-Ring ,30,2,0.3,0.5,22,0.634733,0," [[1, 6, 7, 10, 13, 18, 19, 20, 23, 24, 27, 28], [0, 2, 3, 5, 9, 11, 17, 21, 22, 26]]",22,0,0.872543,0," [[1, 6, 7, 10, 13, 18, 19, 20, 23, 24, 27, 28], [2, 3, 4, 5, 9, 11, 17, 22, 25, 26]]",22,0,0.908001,0," [[1, 6, 7, 10, 13, 18, 19, 20, 23, 24, 27, 28], [2, 3, 4, 5, 9, 11, 17, 22, 25, 26]]"
eilon30_2 , Star-Ring ,30,2,0.3,0.5,23,0.707673,0," [[0, 4, 10, 13, 14, 15, 18, 29], [1, 2, 3, 5, 6, 7, 11, 12, 16, 17, 19, 20, 21, 26, 27]]",23,8,1.355055,0," [[1, 2, 5, 7, 8, 11, 21, 23, 29], [3, 4, 6, 9, 12, 16, 17, 19, 20, 22, 24, 26, 27, 28]]",23,8,1.185417,0," [[1, 2, 5, 7, 8, 11, 21, 23, 29], [3, 4, 6, 9, 12, 16, 17, 19, 20, 22, 24, 26, 27, 28]]"
eilon30_3 , Star-Ring ,30,2,0.3,0.5,21,0.552482,0," [[4, 5, 8, 13, 20, 23, 25, 27], [0, 6, 9, 10, 11, 12, 15, 16, 17, 18, 19, 21, 22]]",21,0,0.824212,0," [[0, 2, 8, 9, 16, 20, 22, 26, 28], [4, 6, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21]]",21,0,1.14049,0," [[0, 2, 8, 9, 16, 20, 22, 26, 28], [4, 6, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21]]"
eilon30_4 , Star-Ring ,30,2,0.3,0.5,22,0.69444,0," [[1, 9, 10, 11, 12, 13, 15, 19, 24, 26], [2, 3, 7, 8, 14, 18, 20, 21, 25, 27, 28, 29]]",22,0,1.012363,0," [[1, 2, 3, 7, 14, 18, 19, 20, 21, 25, 27, 28, 29], [0, 4, 5, 9, 11, 12, 15, 22, 24]]",22,0,1.07976,0," [[1, 2, 3, 7, 14, 18, 19, 20, 21, 25, 27, 28, 29], [0, 4, 5, 9, 11, 12, 15, 22, 24]]"
eilon30_5 , Star-Ring ,30,2,0.3,0.5,22,1.037835,0," [[1, 6, 8, 13, 17, 18, 21, 22, 24, 25, 26, 29], [3, 9, 10, 11, 12, 14, 15, 19, 27, 28]]",22,1,0.946485,0," [[1, 3, 6, 8, 9, 12, 17, 18, 20, 22, 24, 25, 26, 29], [4, 7, 11, 14, 15, 16, 19, 27]]",22,1,0.970483,0," [[1, 3, 6, 8, 9, 12, 17, 18, 20, 22, 24, 25, 26, 29], [4, 7, 11, 14, 15, 16, 19, 27]]"
eilon30_1 , Star-Ring ,30,6,0.3,0.5,30,1.921055,0," [[10, 13], [8, 12, 24, 28, 29], [1, 6, 19, 20, 23, 27], [0, 3, 7, 9, 17, 18, 21], [4, 5, 22, 25, 26], [2, 11, 14, 15, 16]]",30,0,0.800161,0," [[2, 3, 4, 5, 7, 9, 11, 17, 22, 25, 26], [12, 13, 15, 29], [8, 14, 16], [0, 21], [18, 23, 24, 27], [1, 6, 10, 19, 20, 28]]",30,0,0.925852,0," [[2, 3, 4, 5, 7, 9, 11, 17, 22, 25, 26], [12, 13, 15, 29], [8, 14, 16], [0, 21], [18, 23, 24, 27], [1, 6, 10, 19, 20, 28]]"
eilon30_2 , Star-Ring ,30,6,0.3,0.5,30,0.9251,0," [[2, 6, 19, 20, 28], [1, 5, 7, 8, 21, 23, 29], [3, 11, 12, 16, 17, 26], [14, 25], [0, 4, 10, 13, 15, 18], [9, 22, 24, 27]]",30,0,0.915483,0," [[1, 5, 7, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 18, 24], [25], [2], [23], [3, 6, 9, 12, 17, 22, 26, 27, 28]]",30,0,0.960385,0," [[1, 5, 7, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 18, 24], [25], [2], [23], [3, 6, 9, 12, 17, 22, 26, 27, 28]]"
eilon30_3 , Star-Ring ,30,6,0.3,0.5,30,8.939714,0," [[1, 13, 14, 27], [5, 23, 25], [2, 4, 8, 9, 16, 20, 26, 28], [0, 7, 10, 12, 21, 22, 29], [11, 24], [3, 6, 15, 17, 18, 19]]",30,21,1.714794,0," [[6, 9, 10, 14, 18], [0, 4, 11, 12, 15, 16], [5, 8, 13, 20, 23, 25, 27], [1, 3, 17, 19, 24], [7, 22, 29], [2, 21, 26, 28]]",30,21,1.700911,0," [[6, 9, 10, 14, 18], [0, 4, 11, 12, 15, 16], [5, 8, 13, 20, 23, 25, 27], [1, 3, 17, 19, 24], [7, 22, 29], [2, 21, 26, 28]]"
eilon30_4 , Star-Ring ,30,6,0.3,0.5,30,1.382975,0," [[1, 2, 7, 18, 22, 25], [3, 11, 19, 27, 28], [23], [0, 4, 5, 15, 16], [9, 10, 12, 13, 17, 24, 26], [6, 8, 14, 20, 21, 29]]",30,0,0.93678,0," [[1, 2, 3, 7, 14, 18, 19, 20, 21, 24, 28, 29], [0, 4, 16, 22, 25], [23, 27], [6, 8, 17], [9, 10, 11, 12, 13, 15, 26], [5]]",30,0,1.299912,0," [[1, 2, 3, 7, 14, 18, 19, 20, 21, 24, 28, 29], [0, 4, 16, 22, 25], [23, 27], [6, 8, 17], [9, 10, 11, 12, 13, 15, 26], [5]]"
eilon30_5 , Star-Ring ,30,6,0.3,0.5,30,0.652418,0," [[1, 3, 6, 7, 8, 9, 12, 17, 18, 19, 26, 29], [5, 20, 24], [0, 4, 16, 27], [2, 23], [13, 21, 22, 25], [10, 11, 14, 15, 28]]",30,19,1.705825,0," [[4, 7, 14, 15, 19, 27], [3, 8, 9, 12, 17, 22, 24, 25, 29], [0, 5, 6, 20], [10, 11, 16], [2, 23, 28], [1, 13, 18, 21, 26]]",30,19,1.719767,0," [[4, 7, 14, 15, 19, 27], [3, 8, 9, 12, 17, 22, 24, 25, 29], [0, 5, 6, 20], [10, 11, 16], [2, 23, 28], [1, 13, 18, 21, 26]]"
eilon30_1 , Star-Ring ,30,10,0.3,0.5,30,3.486067,0," [[13, 24], [18], [2, 4, 11, 15, 16, 17, 22, 26], [1, 12, 28, 29], [10, 19, 20], [7, 23, 27], [0, 5, 21], [14, 25], [3, 9], [6, 8]]",30,287,16.929305,0," [[5, 7, 9, 11, 17, 22, 26], [1, 12, 15, 28], [29], [8, 19, 25], [3, 10, 13, 24], [14], [0, 21], [27], [2, 4, 16], [6, 18, 20, 23]]",30,287,16.870481,0," [[5, 7, 9, 11, 17, 22, 26], [1, 12, 15, 28], [29], [8, 19, 25], [3, 10, 13, 24], [14], [0, 21], [27], [2, 4, 16], [6, 18, 20, 23]]"
eilon30_2 , Star-Ring ,30,10,0.3,0.5,30,2.537731,0," [[1, 4, 13, 18, 19, 29], [6, 15], [27], [22], [9, 12, 20, 24], [16, 21], [2, 5, 8, 23], [17, 26, 28], [3, 7, 11], [0, 10, 14, 25]]",30,0,0.950647,0," [[5, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 24], [25], [7], [27], [1], [18], [2], [23], [3, 6, 9, 12, 17, 22, 26, 28]]",30,0,0.992781,0," [[5, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 24], [25], [7], [27], [1], [18], [2], [23], [3, 6, 9, 12, 17, 22, 26, 28]]"
eilon30_3 , Star-Ring ,30,10,0.3,0.5,30,7.848798,0," [[19], [4, 5, 13, 28], [8, 26], [14, 20, 25], [1, 3, 11, 24], [29], [23, 27], [6, 9, 10, 12, 15, 16, 18, 22], [7], [0, 2, 17, 21]]",30,28,3.649415,0," [[6, 16, 18, 21, 26], [11, 14, 19, 20], [5, 13, 23, 25, 27], [3, 12, 15], [8, 17, 28], [0, 4, 22], [1, 24], [29], [7], [2, 9, 10]]",30,28,4.359233,0," [[6, 16, 18, 21, 26], [11, 14, 19, 20], [5, 13, 23, 25, 27], [3, 12, 15], [8, 17, 28], [0, 4, 22], [1, 24], [29], [7], [2, 9, 10]]"
eilon30_4 , Star-Ring ,30,10,0.3,0.5,30,4.003706,0," [[3, 19], [6, 8, 14, 18, 20, 21, 28, 29], [7, 23, 27], [1], [10, 12, 22], [4, 15, 24], [17, 26], [11], [0, 5, 16, 25], [2, 9, 13]]",30,0,0.987741,0," [[1, 3, 7, 14, 18, 24, 25, 29], [4, 5, 9, 11, 12, 22], [23], [15], [10], [8], [2, 13, 17, 20, 26], [0, 21], [6, 19, 28], [16, 27]]",30,0,1.045618,0," [[1, 3, 7, 14, 18, 24, 25, 29], [4, 5, 9, 11, 12, 22], [23], [15], [10], [8], [2, 13, 17, 20, 26], [0, 21], [6, 19, 28], [16, 27]]"
eilon30_5 , Star-Ring ,30,10,0.3,0.5,30,2.775125,0," [[3, 8, 12, 27], [13, 18, 21], [22, 24, 25], [2, 17], [1, 6, 29], [19], [0, 4, 14, 15, 16], [11], [9, 10, 23, 28], [5, 7, 20, 26]]",30,3,1.175239,0," [[0, 7, 19, 27], [3, 8, 9, 11, 12, 17, 18, 28], [25], [21], [5], [4, 14, 15], [16], [23], [2, 10], [1, 6, 13, 20, 22, 24, 26, 29]]",30,3,1.35999,0," [[0, 7, 19, 27], [3, 8, 9, 11, 12, 17, 18, 28], [25], [21], [5], [4, 14, 15], [16], [23], [2, 10], [1, 6, 13, 20, 22, 24, 26, 29]]"
eilon40_1 , Star-Ring ,40,2,0.1,0.3,9,1.950146,0," [[13, 14, 16, 37], [6, 10, 15, 25, 31]]",9,0,0.655604,0," [[13, 14, 16, 37], [6, 10, 15, 25, 31]]",9,0,0.662267,0," [[13, 14, 16, 37], [6, 10, 15, 25, 31]]"
eilon40_2 , Star-Ring ,40,2,0.1,0.3,11,1.943559,0," [[21, 23, 27, 30, 32], [4, 10, 16, 18, 36, 39]]",11,0,0.561153,0," [[21, 23, 27, 30, 32], [4, 18, 24, 34, 36, 39]]",11,0,0.582056,0," [[21, 23, 27, 30, 32], [4, 18, 24, 34, 36, 39]]"
eilon40_3 , Star-Ring ,40,2,0.1,0.3,9,1.185191,0," [[11, 20, 27, 33], [1, 6, 10, 14, 15]]",9,0,0.731097,0," [[17, 20, 22, 27, 31], [5, 11, 14, 33]]",9,0,0.73897,0," [[17, 20, 22, 27, 31], [5, 11, 14, 33]]"
eilon40_4 , Star-Ring ,40,2,0.1,0.3,10,1.610746,0," [[5, 18, 20, 24, 27], [0, 2, 14, 28, 29]]",10,0,0.563701,0," [[0, 2, 14, 28, 29], [5, 18, 20, 24, 27]]",10,0,0.565271,0," [[0, 2, 14, 28, 29], [5, 18, 20, 24, 27]]"
eilon40_5 , Star-Ring ,40,2,0.1,0.3,9,1.483707,0," [[2, 7, 22, 23, 33], [16, 17, 26, 32]]",9,0,0.664855,0," [[2, 7, 22, 23, 33], [6, 21, 29, 31]]",9,0,0.997955,0," [[2, 7, 22, 23, 33], [6, 21, 29, 31]]"
eilon40_1 , Star-Ring ,40,6,0.1,0.3,18,927.087876,0," [[9, 27], [4, 20], [13, 14, 16, 37], [6, 10, 15, 25, 31], [8], [1, 17, 33, 34]]",18,17,11.490878,0," [[9, 27], [1, 17, 33, 34], [4, 20], [13, 14, 16, 37], [6, 10, 15, 25, 31], [8]]",18,17,11.388141,0," [[9, 27], [1, 17, 33, 34], [4, 20], [13, 14, 16, 37], [6, 10, 15, 25, 31], [8]]"
eilon40_2 , Star-Ring ,40,6,0.1,0.3,19,722.846613,0," [[4, 16, 18, 34], [35], [24, 29, 38], [1, 20, 36, 39], [8, 10], [21, 23, 27, 30, 32]]",19,640,30.617617,0," [[4, 16, 18], [1, 20, 24, 36, 39], [34], [6, 13, 17], [21, 23, 27, 30, 32], [8, 10]]",19,640,30.551497,0," [[4, 16, 18], [1, 20, 24, 36, 39], [34], [6, 13, 17], [21, 23, 27, 30, 32], [8, 10]]"
eilon40_3 , Star-Ring ,40,6,0.1,0.3,19,771.306107,0," [[5, 11, 14, 33], [1, 6, 10, 15], [3], [16, 30, 34], [17, 20, 22, 27, 31], [9, 18]]",19,43,9.346333,0," [[5, 11, 33], [3], [16, 20, 30, 34], [17, 22, 27, 31], [9, 18], [1, 6, 10, 14, 15]]",19,43,9.260755,0," [[5, 11, 33], [3], [16, 20, 30, 34], [17, 22, 27, 31], [9, 18], [1, 6, 10, 14, 15]]"
eilon40_4 , Star-Ring ,40,6,0.1,0.3,20,1167.476026,0," [[19, 24, 27, 29], [3, 9, 26], [1, 16], [6, 20, 32, 34], [5, 14, 18], [0, 2, 28, 35]]",20,245,24.332941,0," [[19], [5, 18, 20, 24, 27], [1, 16], [11, 15, 39], [3, 9, 23, 35], [0, 2, 14, 28, 29]]",20,245,23.96965,0," [[19], [5, 18, 20, 24, 27], [1, 16], [11, 15, 39], [3, 9, 23, 35], [0, 2, 14, 28, 29]]"
eilon40_5 , Star-Ring ,40,6,0.1,0.3,19,1465.092148,0," [[27, 34], [16, 23, 26, 32], [11, 38], [0, 8, 13, 36], [1, 15, 39], [2, 7, 22, 33]]",19,120,12.846236,0," [[2, 7, 22, 23, 33], [6, 31], [16, 17, 26, 32], [11, 38], [15, 27, 34], [1, 5, 39]]",19,120,14.622188,0," [[2, 7, 22, 23, 33], [6, 31], [16, 17, 26, 32], [11, 38], [15, 27, 34], [1, 5, 39]]"
eilon40_1 , Star-Ring ,40,10,0.1,0.3,22,3600.015291,0.272727," [[8], [17, 32, 34], [1, 27], [9, 13, 16], [6, 15, 25, 31], [18, 29, 38], [2, 5], [7], [24], [3, 35]]",22,39835,3602.802511,0.045455," [[8], [6, 15, 25], [18, 24], [7], [3, 28, 35], [32, 34], [1, 17, 33], [9, 13, 16], [27], [29, 31, 38]]",22,40177,3606.658182,0.045455," [[8], [6, 15, 25], [18, 24], [7], [3, 28, 35], [32, 34], [1, 17, 33], [9, 13, 16], [27], [29, 31, 38]]"
eilon40_2 , Star-Ring ,40,10,0.1,0.3,24,3600.011272,0.166667," [[4, 16, 34], [10, 18, 36, 39], [21, 27, 30, 32], [6, 13, 17, 23], [35], [38], [1, 24, 29], [20], [22], [3, 8]]",24,37359,3604.244812,0.041667," [[4], [6, 17, 35], [13, 21, 23, 30], [27, 32], [3, 8], [10, 18, 36, 39], [22], [1, 20], [24, 29, 38], [16, 34]]",24,37624,3608.9334,0.041667," [[4], [6, 17, 35], [13, 21, 23, 30], [27, 32], [3, 8], [10, 18, 36, 39], [22], [1, 20], [24, 29, 38], [16, 34]]"
eilon40_3 , Star-Ring ,40,10,0.1,0.3,26,3600.020025,0.153846," [[18], [32, 39], [4, 19, 25], [12, 35], [29, 36], [21, 26], [17, 20, 22, 27, 31], [5, 9], [11, 14, 33], [1, 6, 10, 15]]",26,0,5.489102,0," [[18], [9], [29, 36], [12, 35], [19, 25, 32], [4, 39], [1, 6, 10, 14, 15], [5, 11, 33], [17, 20, 22, 27, 31], [21, 26]]",26,0,5.478294,0," [[18], [9], [29, 36], [12, 35], [19, 25, 32], [4, 39], [1, 6, 10, 14, 15], [5, 11, 33], [17, 20, 22, 27, 31], [21, 26]]"
eilon40_4 , Star-Ring ,40,10,0.1,0.3,27,3600.019341,0.148148," [[19, 24, 27, 29], [1, 16], [6, 20, 32, 34], [4], [7, 14, 22, 31], [2, 28, 35], [5, 18], [0], [3, 9, 26], [15, 37, 39]]",27,135,18.900185,0," [[19, 27, 29], [6, 20, 32, 34], [4], [5, 18, 24], [7, 14, 22, 31], [0, 2, 28, 35], [15, 26, 39], [37], [3, 9], [1, 16]]",27,135,18.927781,0," [[19, 27, 29], [6, 20, 32, 34], [4], [5, 18, 24], [7, 14, 22, 31], [0, 2, 28, 35], [15, 26, 39], [37], [3, 9], [1, 16]]"
eilon40_5 , Star-Ring ,40,10,0.1,0.3,25,3600.005905,0.2," [[23], [3, 18, 30], [12], [11, 38], [15, 27, 34], [1, 5, 39], [7, 22, 33], [16, 17, 26, 32], [2, 6, 31, 35], [25]]",26,1155,77.93291,0," [[11], [0, 36], [19, 37], [12, 20], [3, 17, 18, 30], [16, 26, 32], [2, 7, 22, 23, 33], [1, 15, 39], [13], [27, 34, 38]]",26,1155,79.892466,0," [[11], [0, 36], [19, 37], [12, 20], [3, 17, 18, 30], [16, 26, 32], [2, 7, 22, 23, 33], [1, 15, 39], [13], [27, 34, 38]]"
eilon40_1 , Star-Ring ,40,2,0.1,0.5,9,1.647783,0," [[6, 10, 15, 25, 31], [2, 11, 21, 36]]",9,0,0.402923,0," [[6, 10, 15, 25, 31], [13, 14, 16, 37]]",9,0,0.385517,0," [[6, 10, 15, 25, 31], [13, 14, 16, 37]]"
eilon40_2 , Star-Ring ,40,2,0.1,0.5,11,1.574862,0," [[4, 18, 24, 34, 36, 39], [6, 13, 21, 23, 30]]",11,0,0.350553,0," [[4, 18, 24, 34, 36, 39], [6, 13, 21, 23, 30]]",11,0,0.355491,0," [[4, 18, 24, 34, 36, 39], [6, 13, 21, 23, 30]]"
eilon40_3 , Star-Ring ,40,2,0.1,0.5,10,1.131686,0," [[1, 6, 10, 14, 15], [17, 20, 22, 27, 31]]",10,0,0.336911,0," [[17, 20, 22, 27, 31], [1, 6, 10, 14, 15]]",10,0,0.325784,0," [[17, 20, 22, 27, 31], [1, 6, 10, 14, 15]]"
eilon40_4 , Star-Ring ,40,2,0.1,0.5,10,1.357168,0," [[0, 2, 14, 28, 29], [5, 18, 20, 24, 27]]",10,0,0.331077,0," [[5, 18, 20, 24, 27], [0, 2, 14, 28, 29]]",10,0,0.349487,0," [[5, 18, 20, 24, 27], [0, 2, 14, 28, 29]]"
eilon40_5 , Star-Ring ,40,2,0.1,0.5,9,1.927313,0," [[3, 17, 18, 30], [2, 7, 22, 23, 33]]",9,0,0.458779,0," [[16, 17, 26, 32], [2, 7, 22, 23, 33]]",9,0,0.478204,0," [[16, 17, 26, 32], [2, 7, 22, 23, 33]]"
eilon40_1 , Star-Ring ,40,6,0.1,0.5,24,2911.23899,0," [[8, 27, 32], [3, 19, 28, 35], [1, 17, 33, 34], [13, 14, 16, 37], [6, 10, 15, 25, 31], [2, 5, 18, 24]]",24,0,1.841732,0," [[8, 27, 32], [6, 10, 15, 25, 31], [2, 5, 18, 24], [3, 19, 28, 35], [1, 17, 33, 34], [13, 14, 16, 37]]",24,0,1.823916,0," [[8, 27, 32], [6, 10, 15, 25, 31], [2, 5, 18, 24], [3, 19, 28, 35], [1, 17, 33, 34], [13, 14, 16, 37]]"
eilon40_2 , Star-Ring ,40,6,0.1,0.5,23,3600.011848,0.173913," [[4, 16, 18, 32, 34], [1, 20, 24, 36, 39], [11, 29, 37, 38], [2, 14], [3, 8], [6, 13, 21, 23, 30]]",23,1,3.349497,0," [[4, 16, 18, 32, 34], [1, 20, 24, 36, 39], [6, 13, 21, 23, 30], [8, 10], [2, 22], [11, 29, 37, 38]]",23,1,3.365005,0," [[4, 16, 18, 32, 34], [1, 20, 24, 36, 39], [6, 13, 21, 23, 30], [8, 10], [2, 22], [11, 29, 37, 38]]"
eilon40_3 , Star-Ring ,40,6,0.1,0.5,23,3600.01192,0.26087," [[5, 9, 33], [4, 19, 25, 32], [1, 6, 10, 14, 15], [16, 20, 30, 34], [17, 22, 27, 31], [23, 29, 36]]",23,0,2.153749,0," [[12, 26], [7, 8, 16, 34], [17, 20, 22, 27, 31], [1, 6, 10, 15], [2, 4, 19, 25], [5, 11, 14, 33]]",23,0,2.117874,0," [[12, 26], [7, 8, 16, 34], [17, 20, 22, 27, 31], [1, 6, 10, 15], [2, 4, 19, 25], [5, 11, 14, 33]]"
eilon40_4 , Star-Ring ,40,6,0.1,0.5,24,3600.007666,0.25," [[5, 18, 20, 24, 27], [3, 9, 23, 35], [1, 15, 37, 39], [0, 2, 14, 28, 29], [6, 34, 36], [7, 22, 31]]",24,0,2.068344,0," [[1, 15, 37, 39], [6, 20, 32, 34], [13, 30, 38], [5, 19, 24, 27], [3, 9, 23, 35], [0, 2, 14, 28, 29]]",24,0,2.079949,0," [[1, 15, 37, 39], [6, 20, 32, 34], [13, 30, 38], [5, 19, 24, 27], [3, 9, 23, 35], [0, 2, 14, 28, 29]]"
eilon40_5 , Star-Ring ,40,6,0.1,0.5,23,3600.007938,0.304348," [[15, 27, 34], [3, 17, 18, 30], [10, 14, 19, 37], [0, 8, 13, 36], [1, 5, 39], [2, 16, 23, 32, 33]]",23,131,9.206787,0," [[16, 17, 26, 32], [6, 21, 29, 31], [15, 27, 34], [10, 12, 19, 37], [3, 18, 30], [2, 7, 22, 23, 33]]",23,131,9.988274,0," [[16, 17, 26, 32], [6, 21, 29, 31], [15, 27, 34], [10, 12, 19, 37], [3, 18, 30], [2, 7, 22, 23, 33]]"
eilon40_1 , Star-Ring ,40,10,0.1,0.5,33,3600.01385,0.181818," [[15, 25, 31], [2, 5, 18, 24], [21, 22, 36], [0, 6, 10, 39], [12, 23, 26], [13, 14, 16, 37], [1, 17, 33, 34], [4, 20, 30], [8, 27, 32], [3, 35]]",33,8463,734.868185,0," [[9, 27], [3, 28, 35], [2, 5, 24], [6, 10, 15, 25, 31], [0, 12, 23, 39], [18, 29, 38], [13, 14, 16, 37], [8, 32], [4, 20, 30], [1, 17, 33, 34]]",33,8463,732.907304,0," [[9, 27], [3, 28, 35], [2, 5, 24], [6, 10, 15, 25, 31], [0, 12, 23, 39], [18, 29, 38], [13, 14, 16, 37], [8, 32], [4, 20, 30], [1, 17, 33, 34]]"
eilon40_2 , Star-Ring ,40,10,0.1,0.5,31,3600.016115,0.258065," [[10, 36, 39], [5, 7], [0, 14], [11, 12, 37], [1, 24, 29, 38], [4, 16, 18, 32, 34], [6, 13, 21, 23, 30], [3, 31], [19, 22], [9, 28, 33]]",32,47,13.764247,0," [[10], [19, 22], [9, 28, 33], [5, 7], [15, 25, 26], [21, 23, 27, 30], [6, 17, 35], [4, 16, 18, 32, 34], [11, 29, 37, 38], [1, 20, 24, 36, 39]]",32,47,13.760981,0," [[10], [19, 22], [9, 28, 33], [5, 7], [15, 25, 26], [21, 23, 27, 30], [6, 17, 35], [4, 16, 18, 32, 34], [11, 29, 37, 38], [1, 20, 24, 36, 39]]"
eilon40_3 , Star-Ring ,40,10,0.1,0.5,32,3600.015345,0.25," [[9, 18], [16, 20, 30, 34], [1, 6, 10, 14, 15], [2, 19, 25, 37], [4, 32, 39], [12, 35], [23, 29, 36], [13, 28], [17, 22, 27, 31], [5, 11, 33]]",33,0,12.050768,0," [[5, 9, 33], [1, 6, 10, 14, 15], [0, 3], [4, 32, 39], [12, 26], [2, 19, 25, 37], [23, 29, 36], [21, 24], [7, 8, 16, 34], [17, 20, 22, 27, 31]]",33,0,12.139337,0," [[5, 9, 33], [1, 6, 10, 14, 15], [0, 3], [4, 32, 39], [12, 26], [2, 19, 25, 37], [23, 29, 36], [21, 24], [7, 8, 16, 34], [17, 20, 22, 27, 31]]"
eilon40_4 , Star-Ring ,40,10,0.1,0.5,34,3600.010508,0.147059," [[16, 19], [11, 25], [13, 21, 30, 38], [6, 20, 32, 34], [5, 18, 24, 27, 29], [7, 14, 22, 31], [0, 2, 28, 35], [3, 9, 26], [8, 17], [1, 15, 37, 39]]",34,0,11.360193,0," [[16, 19], [3, 9, 23], [11, 26], [5, 18, 24, 27, 29], [0, 2, 28, 35], [1, 15, 37, 39], [13, 21, 30, 38], [6, 20, 32, 34], [4, 36], [7, 14, 22, 31]]",34,0,11.382793,0," [[16, 19], [3, 9, 23], [11, 26], [5, 18, 24, 27, 29], [0, 2, 28, 35], [1, 15, 37, 39], [13, 21, 30, 38], [6, 20, 32, 34], [4, 36], [7, 14, 22, 31]]"
