"Instance,GraphType,n,p,R,r,obj_NL,time_NL,gap_NL,C_NL,obj_IP1, numcuts_IP1 , TotalT_IP1,gap_IP1;C_IP1,obj_IP2, numcuts_IP2 , TotalT_IP2,gap_IP2,C_IP2"
"eilon30_2 ,Star-Ring,30,6,0.3,0.2,27,29.502201,0, [[1, 2, 4, 7, 10, 13, 16, 19, 20], [5, 11, 21], [15, 29], [0, 14, 18], [6, 24, 26, 27], [3, 9, 12, 17, 22, 28]],27,40678,3606.503136,0.037037; [[1, 4, 6, 10, 24], [16, 17, 22, 27], [2, 3, 9, 12, 20, 26, 28], [5, 7, 11, 19, 21], [15, 18, 29], [0, 13, 14]],27,41153,3605.538442,0.037037, [[1, 4, 6, 10, 24], [16, 17, 22, 27], [2, 3, 9, 12, 20, 26, 28], [5, 7, 11, 19, 21], [15, 18, 29], [0, 13, 14]]"
"eilon30_3 ,Star-Ring,30,6,0.3,0.2,24,99.569011,0, [[4, 10, 13, 17], [0, 2, 26, 28], [8], [20, 23, 25, 27], [1, 11, 14], [6, 9, 12, 16, 18, 19, 21, 22]],24,43888,3606.063936,0.041667; [[6], [5, 23, 25, 27], [11, 13, 14, 19, 20], [12, 17, 18], [0, 2, 9, 10, 16, 21, 22, 26, 28], [4, 8]],24,44177,3601.949115,0.041667, [[6], [5, 23, 25, 27], [11, 13, 14, 19, 20], [12, 17, 18], [0, 2, 9, 10, 16, 21, 22, 26, 28], [4, 8]]"
"eilon30_4 ,Star-Ring,30,6,0.3,0.2,26,33.877028,0, [[1, 2, 3, 7, 11, 18, 19, 21, 24, 25, 27, 28], [16], [0, 9, 15, 22], [12, 17, 26], [13, 20], [6, 8, 14, 29]],26,41935,3608.504527,0.038462; [[2, 3, 12, 21, 25, 28], [6, 7, 8, 14, 29], [1, 16, 27], [9, 11, 15, 19, 22, 24], [10, 13, 26], [17, 18, 20]],26,42714,3606.837147,0.038462, [[2, 3, 12, 21, 25, 28], [6, 7, 8, 14, 29], [1, 16, 27], [9, 11, 15, 19, 22, 24], [10, 13, 26], [17, 18, 20]]"
"eilon30_5 ,Star-Ring,30,6,0.3,0.2,25,63.790042,0, [[1, 8, 17, 18, 20], [0, 4, 7], [24, 26], [6, 22, 25, 29], [10, 23, 28], [3, 9, 11, 12, 14, 15, 19, 27]],25,44134,3605.385202,0.04; [[7, 8, 10, 12, 17, 18], [3], [11, 14, 15, 27], [0, 4, 20], [6, 19, 24, 26], [1, 9, 22, 23, 25, 28, 29]],25,44298,3607.086949,0.04, [[7, 8, 10, 12, 17, 18], [3], [11, 14, 15, 27], [0, 4, 20], [6, 19, 24, 26], [1, 9, 22, 23, 25, 28, 29]]"
"eilon30_1 ,Star-Ring,30,10,0.3,0.2,25,3600.092349,0.04, [[7, 8, 17], [6, 19], [3, 24, 28], [11], [14, 15, 16, 25], [4, 5, 22, 26], [2], [29], [12, 13], [1, 10, 18, 23]],25,79560,3600.986516,0.04; [[2, 24], [3, 10, 13, 23], [0, 5], [7, 11, 26], [6, 19], [1, 9, 18], [4, 22], [15, 17, 25], [8], [20, 27, 28]],25,81688,3600.656476,0.04, [[2, 24], [3, 10, 13, 23], [0, 5], [7, 11, 26], [6, 19], [1, 9, 18], [4, 22], [15, 17, 25], [8], [20, 27, 28]]"
"eilon30_2 ,Star-Ring,30,10,0.3,0.2,28,164.052393,0, [[1, 10, 13, 19], [4, 22, 24, 28], [25], [14], [15, 29], [0, 18], [5, 7, 16, 21], [2, 20, 27], [3, 6, 11, 17], [9, 12, 26]],27,39042,3601.86024,0.074074; [[6, 20], [5, 16, 21], [15, 29], [1, 14], [13, 19, 26, 27], [0, 24], [2, 7, 10, 18], [3, 4, 11], [12], [9, 17, 22, 28]],27,39206,3603.937385,0.074074, [[6, 20], [5, 16, 21], [15, 29], [1, 14], [13, 19, 26, 27], [0, 24], [2, 7, 10, 18], [3, 4, 11], [12], [9, 17, 22, 28]]"
"eilon30_3 ,Star-Ring,30,10,0.3,0.2,25,3600.020413,0.04, [[4, 6, 10, 17, 18, 19], [14], [8, 22, 28], [21], [11], [0, 9, 12, 16], [15], [3, 24], [1, 13, 20, 27], [23, 25]],25,1070,56.78718,0; [[11, 18], [1], [6, 8, 23, 25], [13, 19, 28], [9], [4, 27], [10, 22], [0, 16, 20, 21], [12, 14, 15, 17], [3, 24]],25,1070,57.194736,0, [[11, 18], [1], [6, 8, 23, 25], [13, 19, 28], [9], [4, 27], [10, 22], [0, 16, 20, 21], [12, 14, 15, 17], [3, 24]]"
"eilon30_4 ,Star-Ring,30,10,0.3,0.2,27,167.605891,0, [[2, 3, 7, 11, 28], [18, 21, 25, 27], [13, 17, 19, 26], [8, 14, 20], [29], [6], [10], [1], [9, 22], [0, 12, 15, 16, 24]],27,37,3.070259,0; [[1, 2, 3, 11, 18, 24, 25], [9, 13, 26], [10], [20, 29], [16, 27], [6, 8, 14], [12, 28], [0, 15, 22], [19], [7, 17, 21]],27,37,3.191517,0, [[1, 2, 3, 11, 18, 24, 25], [9, 13, 26], [10], [20, 29], [16, 27], [6, 8, 14], [12, 28], [0, 15, 22], [19], [7, 17, 21]]"
"eilon30_5 ,Star-Ring,30,10,0.3,0.2,26,1393.139021,0, [[3, 9, 17, 18], [7], [0, 4, 20, 24, 26], [1, 19, 27], [6], [25, 28, 29], [8, 22, 23], [2], [10, 12], [11, 14, 15]],26,28610,2094.889322,0; [[18], [1, 3, 12], [14, 15, 19, 27], [8, 10, 17], [6, 22, 25, 26, 29], [23], [2, 28], [11], [0, 7, 20], [4, 9, 24]],26,28610,2084.183061,0, [[18], [1, 3, 12], [14, 15, 19, 27], [8, 10, 17], [6, 22, 25, 26, 29], [23], [2, 28], [11], [0, 7, 20], [4, 9, 24]]"
"eilon30_1 ,Star-Ring,30,2,0.3,0.5,22,0.644753,0, [[1, 6, 7, 10, 13, 18, 19, 20, 23, 24, 27, 28], [0, 2, 3, 5, 9, 11, 17, 21, 22, 26]],22,0,0.910007,0; [[1, 6, 7, 10, 13, 18, 19, 20, 23, 24, 27, 28], [2, 3, 4, 5, 9, 11, 17, 22, 25, 26]],22,0,0.913055,0, [[1, 6, 7, 10, 13, 18, 19, 20, 23, 24, 27, 28], [2, 3, 4, 5, 9, 11, 17, 22, 25, 26]]"
"eilon30_2 ,Star-Ring,30,2,0.3,0.5,23,0.640625,0, [[0, 4, 10, 13, 14, 15, 18, 29], [1, 2, 3, 5, 6, 7, 11, 12, 16, 17, 19, 20, 21, 26, 27]],23,8,1.259507,0; [[1, 2, 5, 7, 8, 11, 21, 23, 29], [3, 4, 6, 9, 12, 16, 17, 19, 20, 22, 24, 26, 27, 28]],23,8,1.255085,0, [[1, 2, 5, 7, 8, 11, 21, 23, 29], [3, 4, 6, 9, 12, 16, 17, 19, 20, 22, 24, 26, 27, 28]]"
"eilon30_3 ,Star-Ring,30,2,0.3,0.5,21,0.518175,0, [[4, 5, 8, 13, 20, 23, 25, 27], [0, 6, 9, 10, 11, 12, 15, 16, 17, 18, 19, 21, 22]],21,0,0.83997,0; [[0, 2, 8, 9, 16, 20, 22, 26, 28], [4, 6, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21]],21,0,0.879599,0, [[0, 2, 8, 9, 16, 20, 22, 26, 28], [4, 6, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21]]"
"eilon30_4 ,Star-Ring,30,2,0.3,0.5,22,0.620579,0, [[1, 9, 10, 11, 12, 13, 15, 19, 24, 26], [2, 3, 7, 8, 14, 18, 20, 21, 25, 27, 28, 29]],22,0,1.0862,0; [[1, 2, 3, 7, 14, 18, 19, 20, 21, 25, 27, 28, 29], [0, 4, 5, 9, 11, 12, 15, 22, 24]],22,0,1.114733,0, [[1, 2, 3, 7, 14, 18, 19, 20, 21, 25, 27, 28, 29], [0, 4, 5, 9, 11, 12, 15, 22, 24]]"
"eilon30_5 ,Star-Ring,30,2,0.3,0.5,22,1.005948,0, [[1, 6, 8, 13, 17, 18, 21, 22, 24, 25, 26, 29], [3, 9, 10, 11, 12, 14, 15, 19, 27, 28]],22,1,0.988601,0; [[1, 3, 6, 8, 9, 12, 17, 18, 20, 22, 24, 25, 26, 29], [4, 7, 11, 14, 15, 16, 19, 27]],22,1,0.99904,0, [[1, 3, 6, 8, 9, 12, 17, 18, 20, 22, 24, 25, 26, 29], [4, 7, 11, 14, 15, 16, 19, 27]]"
"eilon30_1 ,Star-Ring,30,6,0.3,0.5,30,1.731657,0, [[10, 13], [8, 12, 24, 28, 29], [1, 6, 19, 20, 23, 27], [0, 3, 7, 9, 17, 18, 21], [4, 5, 22, 25, 26], [2, 11, 14, 15, 16]],30,0,0.832555,0; [[2, 3, 4, 5, 7, 9, 11, 17, 22, 25, 26], [12, 13, 15, 29], [8, 14, 16], [0, 21], [18, 23, 24, 27], [1, 6, 10, 19, 20, 28]],30,0,0.913268,0, [[2, 3, 4, 5, 7, 9, 11, 17, 22, 25, 26], [12, 13, 15, 29], [8, 14, 16], [0, 21], [18, 23, 24, 27], [1, 6, 10, 19, 20, 28]]"
"eilon30_2 ,Star-Ring,30,6,0.3,0.5,30,0.900202,0, [[2, 6, 19, 20, 28], [1, 5, 7, 8, 21, 23, 29], [3, 11, 12, 16, 17, 26], [14, 25], [0, 4, 10, 13, 15, 18], [9, 22, 24, 27]],30,0,1.036529,0; [[1, 5, 7, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 18, 24], [25], [2], [23], [3, 6, 9, 12, 17, 22, 26, 27, 28]],30,0,0.979318,0, [[1, 5, 7, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 18, 24], [25], [2], [23], [3, 6, 9, 12, 17, 22, 26, 27, 28]]"
"eilon30_3 ,Star-Ring,30,6,0.3,0.5,30,8.079424,0, [[1, 13, 14, 27], [5, 23, 25], [2, 4, 8, 9, 16, 20, 26, 28], [0, 7, 10, 12, 21, 22, 29], [11, 24], [3, 6, 15, 17, 18, 19]],30,21,1.679753,0; [[6, 9, 10, 14, 18], [0, 4, 11, 12, 15, 16], [5, 8, 13, 20, 23, 25, 27], [1, 3, 17, 19, 24], [7, 22, 29], [2, 21, 26, 28]],30,21,1.693952,0, [[6, 9, 10, 14, 18], [0, 4, 11, 12, 15, 16], [5, 8, 13, 20, 23, 25, 27], [1, 3, 17, 19, 24], [7, 22, 29], [2, 21, 26, 28]]"
"eilon30_4 ,Star-Ring,30,6,0.3,0.5,30,1.219612,0, [[1, 2, 7, 18, 22, 25], [3, 11, 19, 27, 28], [23], [0, 4, 5, 15, 16], [9, 10, 12, 13, 17, 24, 26], [6, 8, 14, 20, 21, 29]],30,0,0.989249,0; [[1, 2, 3, 7, 14, 18, 19, 20, 21, 24, 28, 29], [0, 4, 16, 22, 25], [23, 27], [6, 8, 17], [9, 10, 11, 12, 13, 15, 26], [5]],30,0,1.044426,0, [[1, 2, 3, 7, 14, 18, 19, 20, 21, 24, 28, 29], [0, 4, 16, 22, 25], [23, 27], [6, 8, 17], [9, 10, 11, 12, 13, 15, 26], [5]]"
"eilon30_5 ,Star-Ring,30,6,0.3,0.5,30,0.778485,0, [[1, 3, 6, 7, 8, 9, 12, 17, 18, 19, 26, 29], [5, 20, 24], [0, 4, 16, 27], [2, 23], [13, 21, 22, 25], [10, 11, 14, 15, 28]],30,19,1.738135,0; [[4, 7, 14, 15, 19, 27], [3, 8, 9, 12, 17, 22, 24, 25, 29], [0, 5, 6, 20], [10, 11, 16], [2, 23, 28], [1, 13, 18, 21, 26]],30,19,1.811877,0, [[4, 7, 14, 15, 19, 27], [3, 8, 9, 12, 17, 22, 24, 25, 29], [0, 5, 6, 20], [10, 11, 16], [2, 23, 28], [1, 13, 18, 21, 26]]"
"eilon30_1 ,Star-Ring,30,10,0.3,0.5,30,2.807823,0, [[13, 24], [18], [2, 4, 11, 15, 16, 17, 22, 26], [1, 12, 28, 29], [10, 19, 20], [7, 23, 27], [0, 5, 21], [14, 25], [3, 9], [6, 8]],30,287,17.371381,0; [[5, 7, 9, 11, 17, 22, 26], [1, 12, 15, 28], [29], [8, 19, 25], [3, 10, 13, 24], [14], [0, 21], [27], [2, 4, 16], [6, 18, 20, 23]],30,287,17.045906,0, [[5, 7, 9, 11, 17, 22, 26], [1, 12, 15, 28], [29], [8, 19, 25], [3, 10, 13, 24], [14], [0, 21], [27], [2, 4, 16], [6, 18, 20, 23]]"
"eilon30_2 ,Star-Ring,30,10,0.3,0.5,30,2.194471,0, [[1, 4, 13, 18, 19, 29], [6, 15], [27], [22], [9, 12, 20, 24], [16, 21], [2, 5, 8, 23], [17, 26, 28], [3, 7, 11], [0, 10, 14, 25]],30,0,0.946768,0; [[5, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 24], [25], [7], [27], [1], [18], [2], [23], [3, 6, 9, 12, 17, 22, 26, 28]],30,0,1.103442,0, [[5, 8, 11, 15, 16, 19, 20, 21, 29], [0, 4, 10, 13, 14, 24], [25], [7], [27], [1], [18], [2], [23], [3, 6, 9, 12, 17, 22, 26, 28]]"
"eilon30_3 ,Star-Ring,30,10,0.3,0.5,30,6.683996,0, [[19], [4, 5, 13, 28], [8, 26], [14, 20, 25], [1, 3, 11, 24], [29], [23, 27], [6, 9, 10, 12, 15, 16, 18, 22], [7], [0, 2, 17, 21]],30,28,2.646684,0; [[6, 16, 18, 21, 26], [11, 14, 19, 20], [5, 13, 23, 25, 27], [3, 12, 15], [8, 17, 28], [0, 4, 22], [1, 24], [29], [7], [2, 9, 10]],30,28,2.756752,0, [[6, 16, 18, 21, 26], [11, 14, 19, 20], [5, 13, 23, 25, 27], [3, 12, 15], [8, 17, 28], [0, 4, 22], [1, 24], [29], [7], [2, 9, 10]]"
"eilon30_4 ,Star-Ring,30,10,0.3,0.5,30,3.857056,0, [[3, 19], [6, 8, 14, 18, 20, 21, 28, 29], [7, 23, 27], [1], [10, 12, 22], [4, 15, 24], [17, 26], [11], [0, 5, 16, 25], [2, 9, 13]],30,0,0.977736,0; [[1, 3, 7, 14, 18, 24, 25, 29], [4, 5, 9, 11, 12, 22], [23], [15], [10], [8], [2, 13, 17, 20, 26], [0, 21], [6, 19, 28], [16, 27]],30,0,1.092686,0, [[1, 3, 7, 14, 18, 24, 25, 29], [4, 5, 9, 11, 12, 22], [23], [15], [10], [8], [2, 13, 17, 20, 26], [0, 21], [6, 19, 28], [16, 27]]"
"eilon30_5 ,Star-Ring,30,10,0.3,0.5,30,2.931437,0, [[3, 8, 12, 27], [13, 18, 21], [22, 24, 25], [2, 17], [1, 6, 29], [19], [0, 4, 14, 15, 16], [11], [9, 10, 23, 28], [5, 7, 20, 26]],30,3,1.190951,0; [[0, 7, 19, 27], [3, 8, 9, 11, 12, 17, 18, 28], [25], [21], [5], [4, 14, 15], [16], [23], [2, 10], [1, 6, 13, 20, 22, 24, 26, 29]],30,3,1.209795,0, [[0, 7, 19, 27], [3, 8, 9, 11, 12, 17, 18, 28], [25], [21], [5], [4, 14, 15], [16], [23], [2, 10], [1, 6, 13, 20, 22, 24, 26, 29]]"
"eilon40_1 ,Star-Ring,40,2,0.1,0.2,8,1.417547,0, [[6, 10, 15, 25, 31], [13, 16, 37]],8,0,1.003888,0; [[13, 16, 37], [6, 10, 15, 25, 31]],8,0,1.059387,0, [[13, 16, 37], [6, 10, 15, 25, 31]]"
"eilon40_2 ,Star-Ring,40,2,0.1,0.2,9,1.482877,0, [[1, 20, 24, 39], [4, 10, 16, 18, 36]],9,5,1.003898,0; [[21, 23, 27, 30, 32], [4, 16, 18, 34]],9,5,1.181252,0, [[21, 23, 27, 30, 32], [4, 16, 18, 34]]"
"eilon40_3 ,Star-Ring,40,2,0.1,0.2,8,1.239247,0, [[5, 11, 14, 33], [1, 6, 10, 15]],8,0,1.046177,0; [[5, 9, 33], [17, 20, 22, 27, 31]],8,0,1.060429,0, [[5, 9, 33], [17, 20, 22, 27, 31]]"
"eilon40_4 ,Star-Ring,40,2,0.1,0.2,9,1.096184,0, [[5, 18, 24, 27], [0, 2, 14, 28, 29]],9,0,1.080127,0; [[0, 2, 14, 28, 29], [5, 19, 24, 27]],9,0,1.009286,0, [[0, 2, 14, 28, 29], [5, 19, 24, 27]]"
"eilon40_5 ,Star-Ring,40,2,0.1,0.2,8,1.492244,0, [[2, 7, 22, 23, 33], [1, 5, 39]],8,0,0.973889,0; [[2, 6, 31, 35], [16, 23, 32, 33]],8,0,1.009637,0, [[2, 6, 31, 35], [16, 23, 32, 33]]"
"eilon40_1 ,Star-Ring,40,6,0.1,0.2,13,289.980283,0, [[37], [0, 39], [6, 15, 25, 31], [13, 16], [10], [12, 23, 26]],13,3,9.615951,0; [[25], [0, 6, 10, 39], [37], [13, 14, 16], [9, 27], [15, 31]],13,3,9.667865,0, [[25], [0, 6, 10, 39], [37], [13, 14, 16], [9, 27], [15, 31]]"
"eilon40_2 ,Star-Ring,40,6,0.1,0.2,17,150.760221,0, [[18], [21, 23, 27, 30, 32], [4, 10, 16], [24, 34, 36, 39], [35], [6, 13, 17]],17,341,29.359233,0; [[18], [4, 10, 16], [21, 23, 27, 30, 32], [6, 13, 17], [35], [24, 34, 36, 39]],17,341,29.283475,0, [[18], [4, 10, 16], [21, 23, 27, 30, 32], [6, 13, 17], [35], [24, 34, 36, 39]]"
"eilon40_3 ,Star-Ring,40,6,0.1,0.2,15,208.290229,0, [[11], [5, 9], [17, 22, 27, 31], [16, 20, 30, 34], [33], [6, 14, 15]],15,61,10.355923,0; [[11], [17, 20, 22, 27, 31], [16, 30, 34], [33], [6, 14, 15], [5, 9]],15,61,10.490228,0, [[11], [17, 20, 22, 27, 31], [16, 30, 34], [33], [6, 14, 15], [5, 9]]"
"eilon40_4 ,Star-Ring,40,6,0.1,0.2,17,238.808221,0, [[29], [16, 19], [15, 26, 39], [3, 9, 35], [0, 2, 14, 28], [5, 18, 24, 27]],17,1,7.846041,0; [[0], [16, 19], [15, 26, 39], [3, 9, 35], [2, 14, 28], [5, 18, 24, 27, 29]],17,1,7.911943,0, [[0], [16, 19], [15, 26, 39], [3, 9, 35], [2, 14, 28], [5, 18, 24, 27, 29]]"
"eilon40_5 ,Star-Ring,40,6,0.1,0.2,15,278.074952,0, [[22, 33], [15, 27, 34], [1, 5, 39], [2, 7], [16, 23, 26, 32], [11]],15,30,8.440448,0; [[22], [11], [16, 23, 26, 32], [2, 7, 33], [1, 5, 39], [15, 27, 34]],15,30,8.480967,0, [[22], [11], [16, 23, 26, 32], [2, 7, 33], [1, 5, 39], [15, 27, 34]]"
"eilon40_1 ,Star-Ring,40,10,0.1,0.2,15,3600.022619,0.2, [[25], [0, 39], [37], [14], [27], [9, 13, 16], [10], [38], [6], [15, 29, 31]],15,46773,3607.613697,0.066667; [[25], [16], [6], [10, 37], [0, 39], [29], [31, 38], [15], [9, 27], [13, 14]],15,47169,3606.440799,0.066667, [[25], [16], [6], [10, 37], [0, 39], [29], [31, 38], [15], [9, 27], [13, 14]]"
"eilon40_2 ,Star-Ring,40,10,0.1,0.2,18,3600.008689,0.111111, [[32], [6, 13, 17], [30], [8], [23, 27], [4, 16, 18], [10, 36], [24, 34, 39], [35], [21]],18,44721,3605.358425,0.055556; [[32], [27], [16, 36], [4, 24], [39], [8, 10], [18, 34], [35], [17], [6, 13, 21, 23, 30]],18,45270,3610.303335,0.055556, [[32], [27], [16, 36], [4, 24], [39], [8, 10], [18, 34], [35], [17], [6, 13, 21, 23, 30]]"
"eilon40_3 ,Star-Ring,40,10,0.1,0.2,17,3600.019097,0.235294, [[11], [22, 31], [20], [5], [0, 3], [1, 6, 14, 15], [9], [27, 33], [34], [16, 30]],17,48485,3607.599152,0.058824; [[11], [0], [5], [3, 6], [33], [27, 31], [16, 30, 34], [20, 22], [9], [1, 14, 15]],17,49326,3605.971172,0.058824, [[11], [0], [5], [3, 6], [33], [27, 31], [16, 30, 34], [20, 22], [9], [1, 14, 15]]"
"eilon40_4 ,Star-Ring,40,10,0.1,0.2,19,3600.008237,0.105263, [[19], [26, 39], [0, 28], [2, 14], [18, 27, 29], [5, 20, 24], [16], [1, 37], [15], [3, 9]],19,45960,3606.697032,0.052632; [[29], [19, 24], [16], [5, 18, 20], [14, 27], [0, 2, 35], [3, 9, 26], [28], [15, 39], [1]],19,46319,3604.984167,0.052632, [[29], [19, 24], [16], [5, 18, 20], [14, 27], [0, 2, 35], [3, 9, 26], [28], [15, 39], [1]]"
"eilon40_5 ,Star-Ring,40,10,0.1,0.2,18,3600.025399,0.055556, [[33], [1, 5, 39], [2], [31], [7, 22], [16], [17, 26, 32], [23], [11, 38], [15, 27, 34]],17,47690,3605.188103,0.058824; [[22], [1, 5, 39], [7], [2, 31], [16, 23, 32], [6], [33], [17, 26], [11], [27, 34]],17,48199,3606.250933,0.058824, [[22], [1, 5, 39], [7], [2, 31], [16, 23, 32], [6], [33], [17, 26], [11], [27, 34]]"
"eilon40_1 ,Star-Ring,40,2,0.1,0.5,9,1.492456,0, [[6, 10, 15, 25, 31], [2, 11, 21, 36]],9,0,0.461656,0; [[6, 10, 15, 25, 31], [13, 14, 16, 37]],9,0,0.413836,0, [[6, 10, 15, 25, 31], [13, 14, 16, 37]]"
"eilon40_2 ,Star-Ring,40,2,0.1,0.5,11,1.234377,0, [[4, 18, 24, 34, 36, 39], [6, 13, 21, 23, 30]],11,0,0.442044,0; [[4, 18, 24, 34, 36, 39], [6, 13, 21, 23, 30]],11,0,0.386583,0, [[4, 18, 24, 34, 36, 39], [6, 13, 21, 23, 30]]"
"eilon40_3 ,Star-Ring,40,2,0.1,0.5,10,1.187506,0, [[1, 6, 10, 14, 15], [17, 20, 22, 27, 31]],10,0,0.385796,0; [[17, 20, 22, 27, 31], [1, 6, 10, 14, 15]],10,0,0.350504,0, [[17, 20, 22, 27, 31], [1, 6, 10, 14, 15]]"
"eilon40_4 ,Star-Ring,40,2,0.1,0.5,10,1.462792,0, [[0, 2, 14, 28, 29], [5, 18, 20, 24, 27]],10,0,0.389687,0; [[5, 18, 20, 24, 27], [0, 2, 14, 28, 29]],10,0,0.360435,0, [[5, 18, 20, 24, 27], [0, 2, 14, 28, 29]]"
"eilon40_5 ,Star-Ring,40,2,0.1,0.5,9,1.521337,0, [[3, 17, 18, 30], [2, 7, 22, 23, 33]],9,0,0.482741,0; [[16, 17, 26, 32], [2, 7, 22, 23, 33]],9,0,0.514727,0, [[16, 17, 26, 32], [2, 7, 22, 23, 33]]"
"eilon40_1 ,Star-Ring,40,6,0.1,0.5,24,3303.373956,0, [[8, 27, 32], [3, 19, 28, 35], [1, 17, 33, 34], [13, 14, 16, 37], [6, 10, 15, 25, 31], [2, 5, 18, 24]],24,0,1.804213,0; [[8, 27, 32], [6, 10, 15, 25, 31], [2, 5, 18, 24], [3, 19, 28, 35], [1, 17, 33, 34], [13, 14, 16, 37]],24,0,1.854641,0, [[8, 27, 32], [6, 10, 15, 25, 31], [2, 5, 18, 24], [3, 19, 28, 35], [1, 17, 33, 34], [13, 14, 16, 37]]"
"eilon40_2 ,Star-Ring,40,6,0.1,0.5,23,3600.010405,0.173913, [[4, 16, 18, 32, 34], [1, 20, 24, 36, 39], [11, 29, 37, 38], [2, 14], [3, 8], [6, 13, 21, 23, 30]],23,1,3.29172,0; [[4, 16, 18, 32, 34], [1, 20, 24, 36, 39], [6, 13, 21, 23, 30], [8, 10], [2, 22], [11, 29, 37, 38]],23,1,3.273865,0, [[4, 16, 18, 32, 34], [1, 20, 24, 36, 39], [6, 13, 21, 23, 30], [8, 10], [2, 22], [11, 29, 37, 38]]"
"eilon40_3 ,Star-Ring,40,6,0.1,0.5,23,3600.008024,0.26087, [[5, 9, 33], [4, 19, 25, 32], [1, 6, 10, 14, 15], [16, 20, 30, 34], [17, 22, 27, 31], [23, 29, 36]],23,0,2.121715,0; [[12, 26], [7, 8, 16, 34], [17, 20, 22, 27, 31], [1, 6, 10, 15], [2, 4, 19, 25], [5, 11, 14, 33]],23,0,2.098987,0, [[12, 26], [7, 8, 16, 34], [17, 20, 22, 27, 31], [1, 6, 10, 15], [2, 4, 19, 25], [5, 11, 14, 33]]"
"eilon40_4 ,Star-Ring,40,6,0.1,0.5,24,3600.007032,0.25, [[5, 18, 20, 24, 27], [3, 9, 23, 35], [1, 15, 37, 39], [0, 2, 14, 28, 29], [6, 34, 36], [7, 22, 31]],24,0,2.038718,0; [[1, 15, 37, 39], [6, 20, 32, 34], [13, 30, 38], [5, 19, 24, 27], [3, 9, 23, 35], [0, 2, 14, 28, 29]],24,0,2.01209,0, [[1, 15, 37, 39], [6, 20, 32, 34], [13, 30, 38], [5, 19, 24, 27], [3, 9, 23, 35], [0, 2, 14, 28, 29]]"
"eilon40_5 ,Star-Ring,40,6,0.1,0.5,23,3600.007022,0.347826, [[15, 27, 34], [3, 17, 18, 30], [10, 14, 19, 37], [0, 8, 13, 36], [1, 5, 39], [2, 16, 23, 32, 33]],23,131,9.645875,0; [[16, 17, 26, 32], [6, 21, 29, 31], [15, 27, 34], [10, 12, 19, 37], [3, 18, 30], [2, 7, 22, 23, 33]],23,131,9.718908,0, [[16, 17, 26, 32], [6, 21, 29, 31], [15, 27, 34], [10, 12, 19, 37], [3, 18, 30], [2, 7, 22, 23, 33]]"
"eilon40_1 ,Star-Ring,40,10,0.1,0.5,33,3600.017191,0.181818, [[15, 25, 31], [2, 5, 18, 24], [21, 22, 36], [0, 6, 10, 39], [12, 23, 26], [13, 14, 16, 37], [1, 17, 33, 34], [4, 20, 30], [8, 27, 32], [3, 35]],33,8463,819.367386,0; [[9, 27], [3, 28, 35], [2, 5, 24], [6, 10, 15, 25, 31], [0, 12, 23, 39], [18, 29, 38], [13, 14, 16, 37], [8, 32], [4, 20, 30], [1, 17, 33, 34]],33,8463,825.218282,0, [[9, 27], [3, 28, 35], [2, 5, 24], [6, 10, 15, 25, 31], [0, 12, 23, 39], [18, 29, 38], [13, 14, 16, 37], [8, 32], [4, 20, 30], [1, 17, 33, 34]]"
"eilon40_2 ,Star-Ring,40,10,0.1,0.5,30,3600.016579,0.3, [[8, 10], [2, 14], [1, 20, 24, 36, 39], [6, 17, 35], [4, 16, 18, 34], [3, 31], [21, 23, 27, 30, 32], [19, 22], [15, 25, 26], [5, 7]],32,47,14.856812,0; [[10], [19, 22], [9, 28, 33], [5, 7], [15, 25, 26], [21, 23, 27, 30], [6, 17, 35], [4, 16, 18, 32, 34], [11, 29, 37, 38], [1, 20, 24, 36, 39]],32,47,14.945374,0, [[10], [19, 22], [9, 28, 33], [5, 7], [15, 25, 26], [21, 23, 27, 30], [6, 17, 35], [4, 16, 18, 32, 34], [11, 29, 37, 38], [1, 20, 24, 36, 39]]"
"eilon40_3 ,Star-Ring,40,10,0.1,0.5,32,3600.007412,0.25, [[9, 18], [16, 20, 30, 34], [1, 6, 10, 14, 15], [2, 19, 25, 37], [4, 32, 39], [12, 35], [23, 29, 36], [13, 28], [17, 22, 27, 31], [5, 11, 33]],33,0,12.544974,0; [[5, 9, 33], [1, 6, 10, 14, 15], [0, 3], [4, 32, 39], [12, 26], [2, 19, 25, 37], [23, 29, 36], [21, 24], [7, 8, 16, 34], [17, 20, 22, 27, 31]],33,0,12.716199,0, [[5, 9, 33], [1, 6, 10, 14, 15], [0, 3], [4, 32, 39], [12, 26], [2, 19, 25, 37], [23, 29, 36], [21, 24], [7, 8, 16, 34], [17, 20, 22, 27, 31]]"
